SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,HOUR_APPR_PROCESS_START,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
100080,0,Revolving loans,M,N,Y,1,288976,285165,40930,Commercial associate,Higher education,Single,Rented apartment,Managers,-21007,-3299,-741,18,3,3,0.9602180723828246,0.762847902346479,0.5044247460634369,2,4,1,1,1,7,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0
100081,1,Cash loans,M,N,N,2,464891,941851,40090,Working,Incomplete higher,Civil marriage,Rented apartment,Drivers,-10547,-6868,-3183,12,1,1,0.6603358305141276,0.765270524116957,0.5850778163732161,2,0,3,4,3,2,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
100082,0,Revolving loans,M,Y,Y,1,383175,729720,62142,Working,Incomplete higher,Single,House / apartment,,-11164,-9230,-5300,11,2,2,0.522709454067601,0.35626144879295907,0.5131700163305644,3,2,1,0,0,9,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
100083,1,Revolving loans,F,N,N,1,92668,570641,36475,Working,Incomplete higher,Civil marriage,House / apartment,Core staff,-22414,-7540,-429,19,3,3,0.023591967780795864,0.2740831956409957,0.4956907702287139,4,1,2,3,4,3,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
100084,0,Revolving loans,F,N,Y,2,456889,979381,28888,Pensioner,Secondary / secondary special,Married,House / apartment,Laborers,-22327,-8733,-965,0,1,1,0.41373289758032983,0.8011640671751586,0.33273415398385553,2,2,1,3,1,6,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
100085,0,Cash loans,M,N,Y,1,138204,571027,53732,Working,Secondary / secondary special,Married,House / apartment,Laborers,-23576,-2650,-873,20,1,1,0.29924841926016044,0.3771787917842435,0.07118023631808623,3,2,2,0,0,6,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
100086,1,Revolving loans,M,Y,N,1,261830,507507,56305,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Core staff,-8946,-4325,-4587,16,3,1,0.7481056678874892,0.9033360065227052,0.08952019679684231,4,4,3,2,2,7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
100087,0,Cash loans,F,Y,Y,1,246501,802164,56037,Working,Incomplete higher,Married,House / apartment,Core staff,-22693,-696,-4832,12,2,1,0.20827767515354578,0.06969069673011963,0.43377827440715366,0,3,0,3,4,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
100088,1,Revolving loans,F,Y,N,1,466885,963403,19346,Working,Higher education,Single,Rented apartment,,-24890,-6154,-2454,0,3,1,0.20522008729407182,0.05821751207533965,0.35579312782099304,3,4,3,1,3,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
100089,1,Cash loans,F,N,Y,2,215140,979903,10587,Commercial associate,Higher education,Married,House / apartment,Core staff,-23540,-1605,-3438,9,1,3,0.18951904323737678,0.9270041601014083,0.5161348046744978,4,1,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
100090,1,Cash loans,F,N,N,1,269861,951378,22763,Pensioner,Higher education,Civil marriage,House / apartment,Drivers,-14719,-9153,-3618,14,1,1,0.12561561315623593,0.6484549141814349,0.30483816925626694,3,1,4,2,4,9,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
100091,1,Revolving loans,M,Y,N,1,190507,985421,69165,Working,Higher education,Civil marriage,Rented apartment,Managers,-16435,-10932,-3042,6,1,3,0.3110070036708874,0.3795993564483323,0.6879100914553243,2,4,3,1,1,8,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1
100092,1,Cash loans,F,N,N,2,275160,184080,79615,Pensioner,Secondary / secondary special,Single,House / apartment,Core staff,-19350,-6568,-5221,21,1,1,0.8859221144434251,0.7550604148161828,0.8639548220095106,1,3,4,1,0,9,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
100093,1,Revolving loans,M,N,N,3,233321,352791,46116,Pensioner,Secondary / secondary special,Civil marriage,Rented apartment,Core staff,-11590,-7336,-2667,17,2,2,0.774928472305955,0.6723268099936413,0.2988631887868677,0,4,4,0,0,8,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
100094,1,Revolving loans,F,N,Y,0,87384,177794,35556,Commercial associate,Incomplete higher,Single,Rented apartment,Drivers,-18064,-1651,-1774,15,2,2,0.7352512163067935,0.5312010468195962,0.1929840079390286,2,1,2,4,4,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
100095,1,Revolving loans,F,N,Y,3,131929,392985,69042,Commercial associate,Incomplete higher,Married,House / apartment,Laborers,-8390,-11528,-2783,13,1,1,0.7973368056499627,0.09887334266265135,0.11618057425408912,2,3,2,0,2,8,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
100096,1,Cash loans,F,N,N,2,440103,224447,28099,Commercial associate,Higher education,Married,Rented apartment,Laborers,-20668,-10028,-3480,17,2,2,0.26941788932957167,0.8121795872927515,0.6162540405708125,4,1,0,4,3,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
100097,1,Cash loans,F,Y,N,0,126153,220029,55096,Commercial associate,Secondary / secondary special,Single,House / apartment,,-19569,-6952,-839,6,2,3,0.8874416907524878,0.8660231906806247,0.4438559911405694,3,3,1,0,1,4,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0
100098,1,Revolving loans,F,N,N,2,285128,279830,23230,Commercial associate,Higher education,Single,House / apartment,Drivers,-21029,-1549,-1645,16,2,1,0.1373033751416044,0.1721686885526491,0.18801571719628896,0,3,3,4,4,9,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
100099,0,Revolving loans,M,Y,Y,2,125388,607942,39009,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,Managers,-21107,-6053,-4664,17,1,3,0.33634572671558194,0.8505116519770667,0.6531367332918554,2,4,2,3,1,8,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
100100,0,Cash loans,M,N,Y,1,81401,438416,43866,Commercial associate,Incomplete higher,Married,Rented apartment,Managers,-10560,-8556,-2359,11,3,1,0.5867481189673429,0.8778473110165642,0.1484831830052844,4,4,3,1,0,5,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0
100101,1,Revolving loans,F,Y,Y,0,252903,661931,51855,Commercial associate,Higher education,Single,House / apartment,Drivers,-13867,-8142,-1235,7,3,2,0.10290508834200063,0.549428612288516,0.5543007058479525,0,4,4,4,3,2,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
100102,1,Revolving loans,F,N,Y,1,169503,406094,16416,Working,Incomplete higher,Married,Rented apartment,Managers,-23284,-2759,-5227,21,3,3,0.7301301877764249,0.656179036222687,0.5271483816252647,3,3,1,3,1,9,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1
100103,1,Revolving loans,M,Y,N,0,282601,287921,65915,Pensioner,Higher education,Single,Rented apartment,Laborers,-9211,-7609,-973,1,1,2,0.38724604820347497,0.3822373200144914,0.7342278011860833,2,3,0,2,4,8,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0
100104,1,Cash loans,F,N,N,2,177834,462644,28058,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,-17121,-7993,-4655,6,2,2,0.7844056656084001,0.281791647509266,0.055109639940666755,2,1,3,0,3,5,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1
100105,1,Cash loans,F,Y,N,2,84084,783404,50718,Commercial associate,Higher education,Civil marriage,House / apartment,Managers,-9539,-7545,-2400,3,2,1,0.49289628558460274,0.7219831469516448,0.8878729318513303,2,2,1,2,2,3,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
100106,1,Cash loans,M,N,Y,3,301459,598685,42602,Pensioner,Secondary / secondary special,Married,Rented apartment,Drivers,-16693,-2821,-5745,17,1,3,0.18087452442533636,0.8618751490158082,0.7029917261468195,0,4,0,3,4,3,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
100107,1,Revolving loans,F,Y,Y,0,160641,487732,68067,Working,Secondary / secondary special,Married,House / apartment,Drivers,-16921,-9754,-851,5,1,2,0.7347618113553444,0.6540775529557475,0.21612599834876223,0,1,3,2,1,7,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
100108,1,Revolving loans,F,N,Y,1,155111,640285,37516,Pensioner,Incomplete higher,Married,House / apartment,Managers,-18310,-9737,-5657,8,3,1,0.25214395583894356,0.5115906106465492,0.18340534860973967,0,1,1,2,3,6,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
100109,0,Revolving loans,M,Y,N,3,499042,966183,11089,Pensioner,Incomplete higher,Married,House / apartment,Core staff,-20744,-10590,-5973,8,3,1,0.4908103012680428,0.15892476684417156,0.4316602141437834,0,0,2,3,4,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
100110,1,Cash loans,M,Y,N,3,479667,722893,47346,Commercial associate,Incomplete higher,Married,House / apartment,Drivers,-12386,-3025,-953,13,1,1,0.07553326915690761,0.05345871260481816,0.8175653295445969,4,4,3,1,3,5,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
100111,0,Revolving loans,M,N,Y,3,188299,941965,20487,Pensioner,Higher education,Civil marriage,House / apartment,,-20242,-9924,-3832,7,3,2,0.6178666544120367,0.44569179024674643,0.8429499931391071,1,1,1,4,3,7,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1
100112,1,Revolving loans,F,N,N,1,212982,444710,10155,Pensioner,Higher education,Single,House / apartment,,-22257,-10666,-2383,18,2,1,0.6658577662162772,0.04934956369742127,0.520456092139383,4,0,0,0,3,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
100113,1,Revolving loans,M,Y,Y,3,348185,850230,77494,Commercial associate,Incomplete higher,Married,House / apartment,Laborers,-16947,-7204,-1429,2,1,3,0.37867420997278356,0.5693346319072251,0.8608108626867375,2,4,1,4,1,8,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
100114,0,Revolving loans,M,N,Y,1,401064,769931,48547,Commercial associate,Higher education,Civil marriage,Rented apartment,Managers,-21946,-6340,-577,17,1,3,0.9544227803210739,0.3827291913177713,0.005443709191690571,4,3,2,0,4,9,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0
100115,1,Cash loans,M,Y,N,3,377825,732543,38795,Commercial associate,Incomplete higher,Married,House / apartment,Core staff,-13930,-612,-2826,4,2,2,0.8741689214820684,0.7571891196819694,0.03517463153159661,3,0,3,4,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0
100116,0,Cash loans,M,Y,Y,1,284386,884586,65296,Commercial associate,Higher education,Married,Rented apartment,Laborers,-13402,-315,-3191,13,2,3,0.7079409157399947,0.30564849683618345,0.9118215936367428,0,3,3,2,0,5,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1
100117,1,Revolving loans,M,Y,N,2,393715,551157,31447,Pensioner,Secondary / secondary special,Single,Rented apartment,Managers,-24017,-7399,-4330,3,2,1,0.7136520744937427,0.5929827009674321,0.775331929885916,3,2,3,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
100118,1,Cash loans,M,N,Y,2,246553,158005,46598,Pensioner,Secondary / secondary special,Married,Rented apartment,Drivers,-8507,-11623,-5348,6,3,2,0.25240171494215125,0.5376835217551005,0.4507060582503857,3,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
100119,0,Cash loans,F,Y,N,2,310337,317322,51814,Working,Incomplete higher,Civil marriage,House / apartment,,-9436,-10464,-4605,19,1,1,0.656815231088449,0.004712425522241159,0.7536101314779872,2,2,0,1,3,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
100120,1,Revolving loans,F,Y,N,2,177556,289784,73278,Working,Higher education,Civil marriage,House / apartment,Core staff,-19618,-3253,-5641,11,3,2,0.19820626523551965,0.07238939826431035,0.9556394617234216,0,2,3,3,4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1
100121,0,Revolving loans,M,N,N,2,245246,667829,65077,Pensioner,Higher education,Single,Rented apartment,,-16750,-7550,-5513,1,2,2,0.14400322391982212,0.2903682124860205,0.772089523881285,3,1,0,0,4,7,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
100122,1,Cash loans,M,N,Y,3,76160,123387,19528,Working,Secondary / secondary special,Married,House / apartment,Drivers,-24122,-1806,-1369,10,3,1,0.9994678942025802,0.8822350810207651,0.842371333818322,2,2,1,0,2,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
100123,0,Revolving loans,M,N,Y,3,296242,980412,60100,Pensioner,Secondary / secondary special,Civil marriage,Rented apartment,Managers,-15354,-10398,-5775,13,2,3,0.6223759314731742,0.14701495489977856,0.7606065813900618,0,1,0,3,2,8,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0
100124,0,Cash loans,F,N,N,3,67633,804268,18179,Working,Incomplete higher,Married,House / apartment,Drivers,-19294,-1667,-4281,21,3,3,0.4309878726571905,0.7108943304605416,0.1682110924335416,1,1,0,4,0,9,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
100125,1,Revolving loans,F,Y,N,1,329158,185457,58781,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,-21840,-10500,-2703,22,3,2,0.28816452288395134,0.9733665661522873,0.8335741096457367,2,4,3,3,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
100126,1,Cash loans,F,Y,Y,1,392676,244129,65267,Working,Incomplete higher,Married,Rented apartment,,-12399,-10623,-1569,15,2,1,0.6039204436622274,0.7905675526911552,0.19510882002421004,4,1,4,3,2,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
100127,0,Revolving loans,F,Y,Y,1,99104,688316,33952,Commercial associate,Secondary / secondary special,Single,Rented apartment,Core staff,-13037,-10445,-477,19,3,1,0.049593508220086124,0.24294536168704395,0.892611328044147,0,1,4,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0
100128,1,Cash loans,F,Y,Y,1,484837,743534,63798,Commercial associate,Secondary / secondary special,Married,Rented apartment,Drivers,-23848,-1228,-1780,5,1,2,0.09468099050479506,0.9083652604130816,0.4586498980810759,3,2,2,3,0,8,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0
100129,1,Cash loans,F,N,N,2,389375,417875,60939,Commercial associate,Higher education,Civil marriage,House / apartment,,-11715,-3610,-5270,22,3,3,0.032856697740396346,0.09310715650839008,0.6769767523110285,3,1,2,0,2,3,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
100130,1,Cash loans,F,Y,Y,2,118388,780218,39516,Commercial associate,Secondary / secondary special,Married,Rented apartment,Core staff,-22877,-7967,-341,3,3,1,0.49916983326266173,0.46814194187073577,0.4972408478806435,4,3,4,2,4,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1
100131,0,Revolving loans,F,Y,Y,2,66014,279761,66526,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers,-15837,-11945,-1019,14,1,3,0.6006066291871826,0.8875419077264137,0.09399092941660203,4,2,1,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
100132,0,Cash loans,F,N,N,0,142578,668926,20449,Pensioner,Incomplete higher,Married,House / apartment,Managers,-9301,-2465,-5782,23,2,3,0.06247976135782085,0.6412657092568698,0.2907223076206651,3,0,3,1,3,6,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0
100133,0,Cash loans,M,Y,Y,3,214827,584814,60290,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,-15370,-5683,-5467,0,1,2,0.7212244674989166,0.41364456472769884,0.983731853997006,0,2,3,4,3,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0
100134,0,Revolving loans,M,Y,Y,1,90390,277558,32746,Working,Incomplete higher,Civil marriage,Rented apartment,,-14411,-4997,-169,6,3,2,0.2303950715145644,0.2928128667371688,0.9607147516698173,2,1,1,2,3,6,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
100135,0,Revolving loans,M,Y,Y,1,335855,644855,77990,Commercial associate,Secondary / secondary special,Married,Rented apartment,Core staff,-14365,-5818,-4024,11,2,3,0.6852014537698661,0.37509940531834995,0.3204868976555473,4,3,1,1,1,6,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
100136,0,Cash loans,M,Y,N,2,141658,522955,68810,Working,Secondary / secondary special,Married,Rented apartment,Drivers,-23449,-6101,-5601,9,3,1,0.9818971400352456,0.5089417810092862,0.9962968042452258,4,2,4,3,3,9,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
100137,0,Cash loans,F,Y,N,1,107993,682092,25223,Working,Incomplete higher,Civil marriage,House / apartment,Managers,-8692,-11213,-2186,4,3,1,0.6911058700538512,0.3190439298728074,0.8455511954968996,4,3,2,1,4,8,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
100138,0,Revolving loans,F,Y,N,1,255768,470965,12597,Working,Higher education,Single,House / apartment,Core staff,-9478,-4667,-2107,11,1,2,0.8831930529236085,0.9689678620822997,0.6109594994322547,1,0,1,1,1,6,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0
100139,0,Revolving loans,M,N,N,3,208285,103754,75677,Pensioner,Incomplete higher,Married,Rented apartment,,-14396,-9371,-900,17,1,3,0.9481985067430674,0.9330776530661451,0.04012462026100949,0,0,2,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0
100140,1,Revolving loans,F,N,N,2,296860,651332,12659,Working,Incomplete higher,Single,House / apartment,Laborers,-16448,-11803,-5237,9,2,1,0.48675104835231553,0.8706714682143207,0.9014468295383795,0,4,0,4,3,7,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0
100141,0,Revolving loans,M,Y,N,3,319565,167260,25037,Working,Incomplete higher,Married,House / apartment,Managers,-18622,-2841,-2879,5,2,1,0.7023249794197068,0.4218298355226534,0.5574292792643197,0,4,3,1,2,7,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
100142,1,Revolving loans,F,Y,N,0,268008,166912,56738,Pensioner,Higher education,Married,Rented apartment,Core staff,-24825,-3120,-5020,11,2,2,0.8519692535558417,0.6913017693352289,0.8684761512027696,0,2,4,1,0,3,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
100143,1,Cash loans,M,N,Y,0,67727,356695,22109,Pensioner,Secondary / secondary special,Married,Rented apartment,Core staff,-18073,-6356,-855,6,3,3,0.3566089128743861,0.9028293070359646,0.8344291199057423,0,4,3,4,2,7,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
100144,1,Revolving loans,F,Y,Y,0,424562,632994,32010,Working,Incomplete higher,Married,Rented apartment,Core staff,-10646,-328,-2095,17,1,1,0.2613973165603949,0.850429487678928,0.8330062152010861,3,3,4,2,2,3,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
100145,0,Cash loans,F,Y,N,2,54358,895326,18787,Pensioner,Incomplete higher,Single,House / apartment,,-13209,-8462,-1421,1,1,2,0.9465985727783387,0.41432701402020766,0.6981738607149051,4,4,0,0,1,7,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0
100146,0,Cash loans,M,Y,Y,1,377252,446130,18472,Commercial associate,Higher education,Married,House / apartment,,-14533,-394,-2430,9,1,1,0.726303500368818,0.1123860493222607,0.2914151386760486,3,3,3,4,1,4,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
100147,0,Cash loans,F,N,Y,2,307681,968374,33383,Commercial associate,Incomplete higher,Civil marriage,House / apartment,,-15211,-4384,-5805,14,2,1,0.21968213337582632,0.07563036383454946,0.33616025774451985,1,4,0,4,1,3,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
100148,0,Revolving loans,M,Y,N,2,144018,806972,71709,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Drivers,-17927,-8717,-209,11,1,1,0.4490833926761134,0.5770640452257026,0.30846921258268634,2,4,4,1,4,5,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1
100149,1,Cash loans,M,N,Y,1,436601,129725,79785,Pensioner,Higher education,Single,House / apartment,Core staff,-19927,-6901,-1116,16,1,2,0.7964517695378094,0.6426279352109316,0.020045999532564696,4,4,1,1,4,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0
100150,0,Cash loans,M,Y,Y,3,475333,236998,44518,Working,Secondary / secondary special,Married,Rented apartment,Managers,-17316,-1018,-5965,3,1,3,0.5470629909184421,0.8498426045970241,0.5825689092148112,1,1,3,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0
100151,0,Revolving loans,M,N,Y,0,344054,204555,63909,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,,-20177,-11545,-3965,6,2,2,0.6499520981658891,0.29251502034103105,0.6988336704460328,3,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
100152,0,Cash loans,F,N,Y,3,176888,361486,28351,Working,Higher education,Single,House / apartment,,-18846,-598,-124,8,1,3,0.7537682020450523,0.16747049055004248,0.8538659935252035,2,4,3,3,3,8,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0
100153,0,Cash loans,F,Y,Y,0,279104,895928,79624,Commercial associate,Incomplete higher,Married,House / apartment,Core staff,-15933,-2909,-5038,18,2,1,0.6220091888089806,0.37900583317819947,0.14016543338273035,1,3,3,1,1,9,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
100154,0,Revolving loans,F,N,N,2,367898,680735,63330,Pensioner,Secondary / secondary special,Civil marriage,Rented apartment,,-13476,-5061,-2938,22,1,3,0.5400793219221958,0.35357512363227506,0.5441831489768018,2,2,3,1,4,2,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
100155,1,Cash loans,M,Y,N,0,243510,988036,25282,Working,Secondary / secondary special,Civil marriage,Rented apartment,Drivers,-21853,-9117,-837,6,1,1,0.7496142843877734,0.13246895401785475,0.00800814067378286,1,0,2,3,1,9,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
100156,0,Cash loans,F,N,N,2,159847,785166,31778,Working,Secondary / secondary special,Single,Rented apartment,Drivers,-15928,-3879,-279,22,1,1,0.7275630354322007,0.6722826525131521,0.09509364771072948,3,1,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
100157,1,Cash loans,M,Y,Y,3,472587,974631,34264,Commercial associate,Secondary / secondary special,Married,House / apartment,,-10080,-10150,-331,1,2,2,0.6298724001831789,0.508691940729376,0.05421174420599306,2,4,0,3,1,9,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0
100158,0,Revolving loans,F,Y,N,2,494717,665609,69675,Pensioner,Higher education,Married,Rented apartment,Core staff,-14089,-2218,-2017,5,2,1,0.3597894133819296,0.7211227561147663,0.7254780340154869,1,0,3,4,3,7,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0
100159,1,Revolving loans,F,N,Y,3,350611,877401,15075,Commercial associate,Higher education,Civil marriage,Rented apartment,Core staff,-15797,-6491,-442,17,1,2,0.4058120922002716,0.3526911201697347,0.08105956387760316,3,1,1,3,0,3,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
100160,0,Revolving loans,F,Y,Y,1,460841,333103,58454,Working,Secondary / secondary special,Civil marriage,Rented apartment,Core staff,-16346,-245,-4672,5,3,3,0.9704385488840974,0.3257022115777023,0.71645298155879,4,2,3,2,3,9,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0
100161,0,Cash loans,M,Y,Y,1,346037,515872,38365,Working,Incomplete higher,Civil marriage,House / apartment,Laborers,-8904,-8042,-2723,12,2,3,0.11238593229152583,0.47257585304385563,0.24962470441058338,3,3,2,4,4,9,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
100162,1,Cash loans,F,N,Y,1,126329,155147,58200,Pensioner,Secondary / secondary special,Married,Rented apartment,,-24788,-4665,-554,18,2,1,0.2685049172528353,0.877407345395147,0.8777129606969395,3,4,4,1,2,6,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
100163,1,Revolving loans,F,Y,N,2,81007,715684,21002,Working,Incomplete higher,Single,House / apartment,Core staff,-17974,-11869,-5451,1,1,2,0.4924017592043357,0.04028130673398034,0.8131499883638141,4,2,2,4,3,4,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
100164,1,Cash loans,M,Y,N,1,220604,542882,23947,Pensioner,Secondary / secondary special,Single,House / apartment,Drivers,-9184,-292,-4484,11,3,1,0.8367296861437858,0.804832817296472,0.9578302174752765,3,1,1,0,1,8,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
100165,0,Cash loans,F,N,Y,0,366397,575584,62142,Commercial associate,Incomplete higher,Married,Rented apartment,Managers,-9725,-5287,-5432,14,1,2,0.16367566372972786,0.3689876126577565,0.8837620154580319,4,4,3,0,0,3,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
